cgpa,internships,projects,aptitude_score,communication_score,active_backlogs,dept,skill_level,placement_status
7.6,0,5,77,8,0,CSE,Medium,1
8.26,4,8,92,8,4,CSE,High,1
5.38,0,3,70,9,0,CSE,High,1
6.98,1,9,53,9,3,CSE,High,1
9.53,0,4,74,3,1,MECH,High,1
9.72,0,4,57,9,4,EEE,High,1
7.48,1,4,95,3,1,CSE,Medium,1
9.46,0,7,47,6,2,ECE,Medium,1
7.5,2,1,76,9,1,ECE,High,1
9.93,4,1,56,3,1,CSE,Medium,1
8.94,3,2,61,5,4,EEE,Medium,1
9.15,3,0,58,1,2,CSE,Medium,1
5.93,1,6,93,1,0,CSE,Low,1
5.02,2,9,70,1,2,EEE,Medium,1
7.52,1,8,98,3,1,MECH,Medium,1
9.91,3,9,97,2,1,CSE,Low,1
9.84,0,1,49,5,3,ECE,Medium,1
8.07,0,2,42,8,4,CSE,High,0
5.92,1,0,64,6,0,CSE,High,1
5.04,2,7,97,4,2,ECE,High,1
7.48,4,9,76,1,4,ECE,High,1
6.51,4,1,66,8,2,MECH,High,1
6.68,2,2,61,8,1,CSE,Medium,1
9.17,0,3,85,2,1,ECE,Medium,1
5.45,1,4,56,7,1,CSE,High,1
5.45,1,0,78,6,3,ECE,Medium,0
7.21,3,6,74,7,1,CSE,Low,1
7.07,3,9,41,5,3,CSE,Medium,1
5.32,3,4,42,7,0,MECH,Low,1
7.73,0,4,74,4,4,MECH,Low,0
7.16,0,4,93,3,4,ECE,High,0
9.97,0,2,95,5,1,ECE,Low,1
5.33,4,3,84,1,1,EEE,Medium,1
5.59,1,2,74,9,2,MECH,Medium,1
5.79,4,8,41,2,2,CSE,Medium,1
6.62,0,3,41,5,1,CSE,High,1
8.32,1,6,79,1,1,CSE,Medium,1
9.83,3,5,99,7,0,ECE,High,1
9.54,3,4,82,1,0,MECH,High,1
7.21,0,1,61,7,0,ECE,High,1
5.35,2,2,66,5,3,ECE,Medium,0
8.22,1,8,93,8,4,CSE,Low,1
7.09,0,5,57,9,1,EEE,Medium,1
5.12,3,0,73,5,4,EEE,High,0
9.09,2,9,81,7,0,EEE,Medium,1
7.65,3,3,41,4,1,ECE,Medium,1
7.19,3,6,74,1,4,CSE,High,1
8.62,4,4,92,9,1,MECH,Low,1
9.29,2,7,59,6,2,MECH,High,1
9.66,0,0,97,9,4,EEE,High,1
6.66,1,2,70,5,3,ECE,Medium,0
5.92,4,5,64,7,4,EEE,Low,1
6.65,0,5,81,5,0,CSE,Low,1
9.88,1,7,84,7,0,CSE,Medium,1
5.49,2,6,59,1,0,MECH,Low,1
9.75,1,3,64,5,0,CSE,Low,1
8.09,0,4,53,1,1,MECH,Medium,1
5.05,4,4,95,2,3,ECE,High,1
9.3,0,5,89,6,0,MECH,Medium,1
8.41,2,9,89,1,2,MECH,Medium,1
5.72,1,6,91,2,0,EEE,Medium,1
6.71,3,0,64,3,4,ECE,High,1
9.36,0,3,82,9,3,MECH,High,1
8.64,0,6,58,5,2,CSE,Medium,1
6.59,2,0,99,7,3,MECH,Medium,1
8.97,1,2,52,2,0,ECE,Medium,1
6.27,2,8,57,3,0,ECE,Low,1
7.75,1,3,80,1,3,EEE,Medium,1
9.67,4,7,97,3,4,CSE,Low,1
7.18,0,3,89,3,1,EEE,Low,1
7.78,1,6,47,8,3,ECE,High,1
8.88,0,7,79,2,0,EEE,High,1
6.02,0,8,78,9,0,ECE,High,1
7.25,4,9,88,6,2,CSE,High,1
9.6,4,5,67,6,0,ECE,Low,1
8.26,0,9,46,9,1,CSE,High,1
8.51,2,3,57,1,4,CSE,Medium,1
9.81,0,3,96,7,3,CSE,Medium,1
7.94,1,1,90,9,0,CSE,High,1
9.35,0,1,78,7,1,MECH,Low,1
9.96,3,7,45,5,1,CSE,High,1
8.38,4,3,94,9,4,EEE,High,1
8.42,0,1,96,7,3,EEE,Medium,1
5.91,4,2,76,5,0,ECE,Medium,1
7.32,3,4,67,4,1,EEE,Medium,1
8.69,0,3,60,7,1,ECE,Medium,1
6.71,1,4,86,5,4,ECE,Low,0
5.58,3,1,79,5,0,CSE,Medium,1
5.1,1,2,74,2,2,ECE,Medium,0
8.34,0,0,63,5,2,ECE,Low,1
5.17,2,5,66,2,4,EEE,Medium,0
7.44,2,1,71,5,3,CSE,Low,1
9.41,4,5,55,3,1,CSE,High,1
9.12,1,5,74,6,4,EEE,High,1
8.6,0,1,90,8,1,EEE,High,1
9.3,4,4,94,4,2,CSE,Medium,1
8.74,2,9,53,1,3,CSE,High,1
5.09,3,4,90,2,4,EEE,Medium,0
7.36,4,9,69,8,1,EEE,Medium,1
5.07,4,4,78,8,4,EEE,Medium,1
7.78,4,7,86,2,0,ECE,Low,1
6.18,3,0,72,2,1,CSE,Low,1
7.21,1,5,89,1,2,MECH,High,1
6.02,3,8,96,3,4,ECE,Medium,1
9.1,3,2,84,1,4,ECE,High,1
5.92,2,2,41,5,2,EEE,Medium,1
6.63,0,6,81,1,0,EEE,High,1
5.08,3,7,77,6,3,CSE,High,1
6.55,1,0,43,8,0,ECE,Low,1
5.13,4,7,83,1,0,EEE,Low,1
7.25,3,1,79,1,3,ECE,Medium,1
5.13,0,4,92,3,2,ECE,High,0
6.94,1,6,88,5,4,EEE,High,1
8.03,3,4,66,8,1,ECE,Low,1
9.55,2,5,80,9,0,ECE,Medium,1
7.77,0,3,53,4,3,ECE,High,0
7.58,0,8,51,6,4,ECE,High,0
5.24,3,2,55,5,3,CSE,Low,1
6.87,1,0,87,9,0,CSE,High,1
6.97,0,3,99,8,0,EEE,Medium,1
6.62,4,6,57,3,0,EEE,Medium,1
9.45,0,1,68,3,2,CSE,Low,1
6.98,2,3,61,2,0,MECH,Low,1
6.05,1,7,71,7,0,ECE,Low,1
8.93,3,3,69,5,3,ECE,Low,1
9.06,2,6,43,4,0,ECE,Low,1
6.73,2,2,66,2,3,CSE,Low,1
9.11,4,1,70,1,4,MECH,Medium,1
8.53,1,9,79,3,1,EEE,High,1
5.55,0,2,72,2,2,ECE,Medium,0
6.84,3,5,83,1,2,CSE,Low,1
9.26,3,6,65,7,0,CSE,Low,1
6.86,0,8,52,5,1,ECE,High,1
9.33,1,3,65,8,0,ECE,Medium,1
7.23,2,0,43,2,4,EEE,Medium,0
7.82,2,4,41,1,3,CSE,Medium,1
6.95,2,1,89,6,4,CSE,Medium,1
8.07,3,6,48,8,0,CSE,High,1
7.62,0,4,45,4,2,MECH,Medium,1
9.21,1,2,76,4,0,CSE,Low,1
9.84,2,9,50,7,3,CSE,Medium,1
6.45,3,0,59,6,4,CSE,High,1
5.77,0,6,47,8,3,ECE,Low,0
6.64,0,4,62,5,0,CSE,Medium,1
8.56,3,9,78,3,1,MECH,High,1
6.05,4,4,49,3,2,CSE,Low,1
6.61,4,6,97,4,1,EEE,High,1
9.67,2,5,96,3,1,CSE,High,1
8.77,3,6,40,6,0,CSE,High,1
9.77,0,7,89,3,4,CSE,Medium,1
5.43,3,2,77,8,2,ECE,Medium,1
7.44,3,6,65,9,2,MECH,Medium,1
9.52,1,7,85,3,1,EEE,Medium,1
7.2,4,2,45,7,4,ECE,Low,1
8.45,0,5,79,3,0,EEE,Medium,1
5.85,4,3,66,6,1,CSE,Medium,1
6.23,4,7,48,2,4,MECH,Medium,1
7.12,2,4,75,8,1,CSE,Low,1
6.57,1,6,64,9,1,ECE,Medium,1
8.22,0,4,69,2,0,ECE,Medium,1
9.13,4,7,54,4,0,CSE,Medium,1
6.79,3,9,45,2,3,ECE,High,1
8.82,2,4,46,2,2,CSE,Medium,1
6.4,1,3,78,4,1,ECE,Medium,1
7.02,4,8,56,1,3,EEE,High,1
5.18,1,2,68,1,2,CSE,Medium,0
5.72,3,8,75,1,2,EEE,Medium,1
5.56,0,2,86,7,3,EEE,Low,0
7.88,3,2,46,7,0,CSE,High,1
8.14,0,3,90,2,4,ECE,Low,0
5.28,3,0,94,6,4,CSE,Low,1
7.79,1,1,44,2,4,ECE,Low,0
8.77,0,1,59,3,2,MECH,Medium,1
7.52,4,2,83,3,1,EEE,Medium,1
7.31,2,5,71,1,1,ECE,Low,1
8.17,1,4,55,2,0,EEE,Low,1
6.91,3,3,80,3,1,CSE,Medium,1
8.04,2,8,45,8,4,CSE,Medium,1
9.62,2,7,82,5,4,EEE,Low,1
9.27,2,6,44,8,4,ECE,Medium,1
8.69,0,6,94,9,3,MECH,Medium,1
9.37,1,5,67,2,1,ECE,High,1
6.5,3,0,57,3,0,MECH,Low,1
8.75,3,0,46,8,0,CSE,Low,1
6.46,2,7,73,8,0,ECE,High,1
7.58,2,9,52,8,1,CSE,Medium,1
7.44,0,3,47,2,1,ECE,Low,1
5.24,2,3,62,3,2,ECE,Medium,1
7.85,2,8,48,2,0,CSE,High,1
7.52,4,0,83,8,0,CSE,Low,1
7.6,1,7,72,6,4,CSE,Medium,1
5.16,4,5,48,3,0,ECE,Medium,1
6.87,0,4,76,9,1,MECH,Medium,1
7.12,3,4,87,5,1,CSE,Medium,1
8.68,2,0,91,6,1,CSE,Medium,1
8.67,3,1,59,4,1,ECE,High,1
6.91,0,2,77,1,4,MECH,Medium,0
7.02,4,7,44,2,3,EEE,High,1
8.55,3,0,87,7,1,MECH,High,1
7.1,2,1,96,2,2,ECE,High,1
8.03,3,3,87,3,4,EEE,Low,1
6.34,0,7,76,7,2,CSE,Low,1
5.27,0,6,62,6,2,MECH,Medium,0
8.47,1,7,64,5,4,EEE,Medium,1
8.34,2,7,98,7,0,ECE,Low,1
5.42,3,5,82,4,2,CSE,Medium,1
5.12,0,5,50,2,2,CSE,High,0
5.01,4,3,44,6,4,ECE,High,1
5.65,0,3,54,2,2,EEE,High,0
6.06,3,0,88,8,2,ECE,Low,1
9.29,0,0,99,4,0,EEE,Low,1
7.17,3,6,67,2,4,MECH,High,1
8.26,4,7,57,6,1,MECH,High,1
9.85,0,7,96,2,2,CSE,High,1
7.21,2,8,99,3,3,ECE,Medium,1
8.99,3,0,96,1,2,ECE,Medium,1
6.93,0,3,77,7,3,ECE,Medium,0
8.71,2,3,47,2,4,MECH,Low,1
6.32,1,1,68,3,4,CSE,High,0
9.44,1,2,41,9,3,ECE,High,1
5.26,3,5,81,8,4,CSE,Low,1
7.26,1,4,44,8,2,EEE,Low,1
9.94,2,6,71,4,3,CSE,Low,1
5.72,3,2,48,1,0,CSE,High,1
5.51,4,3,52,7,2,MECH,Low,1
6.66,3,4,77,3,0,MECH,Medium,1
5.68,3,7,47,4,3,ECE,Medium,1
8.39,3,3,89,4,2,ECE,Medium,1
8.07,1,3,65,7,3,ECE,Low,1
7.63,4,6,75,2,2,EEE,Medium,1
9.85,4,9,40,5,1,EEE,High,1
6.58,0,2,60,8,0,CSE,Low,1
7.22,2,9,94,1,4,ECE,Medium,1
7.32,3,8,82,6,3,ECE,Medium,1
8.53,2,9,88,2,1,MECH,Low,1
6.14,4,3,58,8,3,ECE,Medium,1
8.78,2,1,48,8,3,MECH,Medium,1
5.93,4,1,94,8,4,CSE,Medium,1
9.89,4,6,85,4,1,MECH,Low,1
9.76,2,1,47,7,4,ECE,High,1
7.0,4,0,73,3,2,CSE,Medium,1
9.4,0,0,45,2,3,ECE,Low,0
6.97,2,8,69,3,3,ECE,Medium,1
7.71,2,9,57,1,2,ECE,Medium,1
8.74,4,0,90,6,2,EEE,Medium,1
8.79,2,9,46,2,1,CSE,Medium,1
9.43,1,7,86,4,1,CSE,Medium,1
7.31,3,9,62,5,4,ECE,High,1
7.97,3,5,74,7,4,EEE,High,1
7.85,3,9,61,8,3,ECE,High,1
7.53,1,2,89,1,4,CSE,Medium,0
8.47,2,2,70,3,0,CSE,Medium,1
6.3,2,0,90,7,4,CSE,Low,0
5.33,2,8,75,8,2,CSE,Low,1
7.59,1,3,92,9,4,CSE,Low,1
7.14,2,3,93,4,2,CSE,Medium,1
7.64,1,9,90,6,3,CSE,High,1
8.06,1,6,53,5,0,CSE,Low,1
6.82,4,6,91,6,1,CSE,High,1
6.53,3,2,42,7,0,EEE,Low,1
8.38,4,4,49,3,2,CSE,Medium,1
7.0,4,3,92,6,4,EEE,Low,1
9.17,2,2,88,9,0,ECE,High,1
8.81,4,0,72,2,1,CSE,Low,1
9.51,0,6,94,2,1,CSE,Low,1
5.48,3,2,58,6,1,CSE,Medium,1
5.8,2,6,42,6,4,ECE,Medium,0
8.04,0,4,59,2,4,CSE,Low,0
8.54,4,8,50,9,2,EEE,Medium,1
6.05,1,2,75,2,0,CSE,Medium,1
5.12,2,8,43,5,4,EEE,Low,0
9.31,3,3,84,3,0,EEE,Low,1
8.89,0,9,51,7,1,EEE,Low,1
9.61,2,9,65,7,3,CSE,Medium,1
6.45,3,2,69,2,3,CSE,Low,1
7.55,1,6,67,2,0,CSE,High,1
8.63,2,7,93,6,2,EEE,High,1
8.13,3,4,53,3,1,ECE,Low,1
5.06,1,7,93,6,2,MECH,High,1
7.55,1,2,47,9,4,CSE,Medium,0
9.91,4,2,43,8,2,CSE,Medium,1
6.16,1,9,61,3,2,EEE,High,1
7.28,4,3,58,8,2,ECE,Medium,1
9.04,1,0,77,3,2,EEE,Medium,1
6.33,1,9,87,1,0,EEE,High,1
7.03,2,2,75,1,3,EEE,High,1
8.45,3,6,59,7,2,CSE,Low,1
7.25,2,0,85,6,3,CSE,Medium,1
9.77,4,7,77,5,2,ECE,Low,1
9.25,1,9,93,6,2,EEE,Medium,1
6.45,3,3,83,5,4,MECH,Low,1
5.0,2,5,51,4,1,CSE,Medium,1
7.68,4,3,61,7,2,MECH,Medium,1
9.27,4,8,67,6,2,EEE,Low,1
9.55,3,5,62,4,4,CSE,Medium,1
5.61,1,7,67,6,4,CSE,Low,0
9.46,3,4,74,4,1,CSE,High,1
7.49,3,9,78,3,0,EEE,High,1
9.9,1,3,51,2,0,CSE,High,1
9.01,2,7,70,6,1,CSE,High,1
5.83,3,3,50,1,2,EEE,Medium,1
7.63,2,6,46,7,0,ECE,Medium,1
9.41,0,5,81,2,2,ECE,Medium,1
9.07,2,0,63,9,2,MECH,Medium,1
9.84,2,3,81,1,2,ECE,Low,1
9.17,2,0,88,7,3,CSE,Low,1
9.96,2,4,94,8,2,CSE,High,1
7.62,4,2,56,6,4,MECH,Low,1
7.98,0,4,78,2,0,ECE,Low,1
5.35,4,9,61,9,4,EEE,High,1
6.97,0,9,92,7,4,CSE,Medium,0
6.58,3,0,58,2,1,CSE,Medium,1
9.59,2,4,63,3,4,CSE,Low,1
6.66,4,8,45,2,3,EEE,Low,1
9.43,0,3,86,6,1,ECE,Medium,1
6.2,2,6,64,2,4,CSE,Medium,0
7.91,3,3,63,4,0,CSE,Medium,1
7.67,3,5,67,2,3,EEE,Low,1
5.49,4,1,96,9,2,EEE,Medium,1
6.59,3,0,42,4,0,CSE,High,1
9.93,3,2,90,7,0,MECH,Medium,1
7.97,4,8,55,2,2,EEE,High,1
9.13,2,4,93,7,1,ECE,Low,1
8.6,1,0,40,9,3,CSE,Low,1
9.5,2,9,44,4,4,MECH,Low,1
6.72,3,8,78,7,3,MECH,Low,1
6.11,3,7,96,6,4,CSE,Medium,1
5.36,1,2,42,3,3,EEE,High,0
9.21,0,0,76,1,1,CSE,Medium,1
7.61,2,7,41,5,3,CSE,High,1
8.6,2,3,82,4,2,CSE,Medium,1
5.32,0,2,50,4,4,CSE,High,0
9.23,4,5,84,5,1,MECH,Medium,1
7.91,0,8,91,6,1,CSE,Medium,1
5.59,2,0,90,4,2,MECH,Low,1
7.49,3,9,60,3,3,MECH,Medium,1
7.99,2,7,75,1,3,ECE,High,1
6.7,2,8,79,4,1,ECE,High,1
8.56,1,5,46,9,4,ECE,Low,1
7.91,3,0,43,7,0,EEE,Medium,1
9.2,2,7,55,9,1,CSE,High,1
9.32,0,1,52,6,1,CSE,High,1
5.31,2,6,72,1,4,EEE,Medium,0
8.23,3,8,61,6,0,EEE,High,1
8.61,1,4,49,4,4,ECE,Medium,0
5.71,1,9,53,7,4,CSE,Medium,0
9.42,0,9,95,2,3,ECE,Medium,1
9.28,2,9,70,8,4,CSE,High,1
5.7,2,8,72,9,4,CSE,Low,1
9.42,2,2,40,7,4,ECE,Medium,1
8.23,1,5,48,1,3,ECE,Medium,1
8.93,0,1,94,5,0,CSE,Low,1
8.99,3,5,93,2,4,MECH,High,1
5.81,1,5,55,2,1,ECE,High,1
5.31,1,5,79,5,2,EEE,Medium,1
8.18,1,7,69,6,4,ECE,Medium,1
6.69,0,5,94,3,2,EEE,Medium,1
6.3,3,9,84,4,4,EEE,Medium,1
5.65,3,7,94,8,0,ECE,Low,1
9.3,1,6,94,3,2,MECH,Medium,1
7.86,4,2,58,2,4,CSE,Medium,1
9.18,4,6,48,6,1,EEE,Medium,1
7.78,0,5,95,4,0,CSE,Medium,1
5.24,3,3,98,5,0,ECE,Medium,1
6.1,4,7,60,3,1,ECE,Medium,1
9.09,4,2,58,8,3,ECE,High,1
5.96,2,2,65,4,2,ECE,Medium,1
9.56,0,0,82,4,4,CSE,Medium,0
6.6,4,2,78,3,1,CSE,Medium,1
7.11,4,2,62,6,2,CSE,High,1
8.31,2,8,50,3,3,ECE,High,1
9.0,3,3,68,7,0,ECE,Low,1
8.83,4,1,98,8,2,CSE,Medium,1
9.08,0,1,41,7,4,ECE,Low,0
7.55,4,3,42,7,4,CSE,Medium,1
6.61,3,8,48,3,1,CSE,High,1
6.07,3,4,77,3,4,MECH,High,1
9.8,4,8,54,3,4,CSE,High,1
7.87,3,9,68,8,0,CSE,Medium,1
9.84,4,5,99,4,3,EEE,Low,1
7.47,2,4,82,2,2,ECE,Low,1
6.88,2,7,49,7,2,MECH,Medium,1
8.06,1,3,85,2,4,CSE,Low,0
9.97,4,3,88,3,3,ECE,Low,1
9.32,1,4,41,5,0,CSE,Medium,1
7.05,4,6,80,9,1,CSE,High,1
5.21,4,4,85,6,0,EEE,Low,1
7.04,3,9,53,3,4,ECE,Medium,1
8.79,3,8,65,4,0,MECH,Low,1
5.01,2,0,58,3,0,CSE,Low,1
9.16,3,9,47,3,1,ECE,Medium,1
6.3,3,3,57,9,3,MECH,Medium,1
6.83,0,7,60,3,1,CSE,Low,1
9.6,1,7,98,5,0,ECE,Medium,1
6.87,2,3,40,6,3,MECH,High,1
7.39,2,2,72,6,2,CSE,Low,1
7.22,0,7,85,1,4,ECE,Low,0
6.81,0,8,84,9,4,ECE,Low,0
5.41,4,8,70,1,2,CSE,Medium,1
7.12,1,1,82,4,2,MECH,Medium,1
7.47,1,4,48,2,4,CSE,Medium,0
6.09,0,5,94,1,1,ECE,Low,1
9.13,4,3,43,6,2,ECE,High,1
7.47,1,2,63,1,4,EEE,High,0
6.19,4,0,51,2,4,CSE,High,1
5.5,2,4,55,8,3,CSE,Low,1
7.89,1,0,78,1,4,CSE,Medium,0
7.39,2,8,86,4,3,CSE,Medium,1
8.58,2,4,60,6,4,MECH,High,1
9.94,3,2,99,7,4,EEE,Medium,1
6.0,3,8,56,7,1,ECE,Medium,1
8.67,4,6,98,1,4,MECH,Medium,1
7.16,2,1,76,8,4,CSE,High,1
6.98,4,7,77,7,0,CSE,Low,1
6.44,1,1,97,7,4,CSE,High,0
6.79,2,0,70,4,2,CSE,High,1
5.59,2,4,42,2,0,CSE,Medium,1
7.28,1,4,91,1,4,CSE,Low,0
7.94,2,4,94,3,2,MECH,Medium,1
6.4,0,9,82,7,0,MECH,Low,1
7.27,0,6,70,2,4,ECE,Medium,0
7.36,3,4,47,2,4,CSE,Medium,1
8.3,0,6,89,2,1,EEE,Medium,1
7.92,4,4,88,2,2,ECE,Low,1
9.72,4,8,65,5,2,CSE,High,1
7.63,2,5,89,5,0,EEE,Low,1
8.04,1,5,90,4,0,EEE,Medium,1
7.65,0,8,72,6,2,CSE,Low,1
6.73,1,3,61,7,4,EEE,Medium,0
5.81,3,5,86,3,4,CSE,Low,1
5.08,0,4,73,7,1,EEE,High,1
6.11,0,4,79,3,4,CSE,Low,0
7.79,1,2,87,6,1,CSE,Medium,1
5.14,0,8,58,9,2,CSE,Medium,1
6.59,4,8,89,9,2,EEE,High,1
5.2,3,6,75,4,1,CSE,Medium,1
8.43,1,9,68,5,2,MECH,Low,1
7.57,3,1,72,9,1,CSE,Low,1
9.46,2,0,55,3,4,EEE,Medium,1
8.15,4,2,41,4,2,MECH,High,1
8.52,0,1,66,6,3,MECH,Medium,0
9.41,0,9,96,9,2,ECE,High,1
9.48,4,2,84,5,1,EEE,Medium,1
6.84,3,8,89,3,3,MECH,Low,1
7.92,3,6,53,7,2,MECH,Medium,1
7.02,2,0,88,6,0,EEE,Low,1
7.83,3,2,51,6,4,MECH,Medium,1
9.71,4,2,81,4,2,EEE,High,1
9.97,3,7,54,8,4,CSE,Medium,1
7.36,3,7,78,6,0,MECH,Medium,1
5.32,4,1,56,7,1,CSE,Low,1
9.8,1,2,43,4,0,ECE,Medium,1
5.59,2,6,62,8,3,ECE,Medium,1
5.12,4,1,71,9,3,CSE,Low,1
8.49,4,6,69,3,2,CSE,Medium,1
9.25,0,8,67,4,0,CSE,Medium,1
8.09,3,7,87,1,2,CSE,High,1
7.97,4,4,78,1,1,CSE,High,1
6.64,1,7,63,8,0,CSE,Medium,1
8.13,1,9,74,2,4,MECH,Low,1
9.12,4,8,57,9,0,CSE,High,1
6.63,0,4,83,1,2,EEE,High,1
7.3,0,1,91,4,1,MECH,Medium,1
8.21,2,5,82,6,4,MECH,Medium,1
8.91,4,1,92,2,0,CSE,Medium,1
8.19,4,6,87,3,0,CSE,Medium,1
5.79,1,2,42,3,3,CSE,Medium,0
7.65,2,0,98,2,4,EEE,Medium,1
7.18,3,9,43,1,0,EEE,High,1
8.23,4,1,76,8,0,CSE,Medium,1
8.23,2,1,90,6,4,MECH,High,1
5.49,0,1,96,4,2,ECE,Low,0
5.69,2,8,59,2,3,CSE,High,1
5.44,4,8,74,1,4,CSE,Low,1
5.48,1,7,48,8,2,CSE,Medium,1
7.62,1,8,74,6,2,CSE,Medium,1
5.01,0,5,46,1,4,CSE,High,0
8.91,1,6,57,1,3,CSE,Medium,1
7.84,1,3,62,9,2,ECE,Low,1
8.61,2,0,51,2,2,ECE,Medium,1
7.4,1,1,59,5,4,CSE,Low,0
9.53,3,4,76,2,2,EEE,Medium,1
9.11,2,3,89,7,1,ECE,High,1
7.49,4,3,74,6,0,CSE,Low,1
6.22,0,3,52,4,4,CSE,Low,0
5.63,0,0,91,1,1,CSE,Medium,1
9.22,4,8,93,1,3,ECE,Low,1
8.38,4,9,99,1,1,ECE,High,1
6.33,0,0,71,3,3,CSE,Medium,0
8.63,4,5,91,7,2,CSE,High,1
6.54,4,9,98,8,2,CSE,Low,1
6.27,3,8,68,3,2,EEE,High,1
8.7,1,3,56,3,3,ECE,Low,1
8.7,2,5,59,8,0,MECH,Medium,1
9.12,4,0,50,4,4,CSE,Medium,1
9.25,4,3,84,3,4,ECE,High,1
7.73,3,8,65,8,3,CSE,Medium,1
6.29,2,6,75,5,4,MECH,Medium,1
8.03,4,7,81,1,4,EEE,Medium,1
6.49,3,6,93,2,1,MECH,High,1
8.96,4,4,54,4,3,EEE,Low,1
5.59,3,1,58,2,1,MECH,Low,1
6.63,1,5,93,1,3,MECH,High,1
5.19,4,0,93,6,0,CSE,Low,1
7.23,0,3,84,3,3,MECH,Medium,0
5.7,1,0,68,6,2,EEE,High,1
9.86,0,7,89,3,2,EEE,Medium,1
6.78,3,6,53,1,0,ECE,Medium,1
8.95,2,2,88,3,3,CSE,Medium,1
9.14,1,5,59,7,4,ECE,Medium,1
5.46,1,8,54,6,4,ECE,Medium,0
8.34,2,0,57,4,2,CSE,Medium,1
6.72,1,6,42,6,4,MECH,High,0
6.49,4,3,69,2,4,CSE,High,1
8.77,4,0,91,2,3,MECH,Low,1
6.27,4,2,85,3,2,CSE,High,1
6.55,2,5,71,4,3,CSE,Medium,1
8.78,0,7,97,6,2,MECH,Medium,1
6.75,1,1,61,3,3,MECH,High,0
6.96,4,7,67,6,4,ECE,High,1
8.7,4,9,86,9,2,CSE,Low,1
5.69,0,7,48,2,4,ECE,Low,0
8.46,2,8,50,1,4,ECE,Medium,1
6.62,3,2,69,3,1,CSE,High,1
9.22,2,2,51,8,0,CSE,Medium,1
8.09,3,9,90,1,1,ECE,Low,1
5.04,0,7,77,5,4,MECH,High,0
5.66,0,4,65,9,0,CSE,High,1
8.75,0,4,86,6,3,ECE,High,1
6.1,1,9,93,9,3,CSE,Low,1
5.09,0,1,87,4,3,CSE,Medium,0
8.69,0,9,69,9,3,CSE,High,1
8.36,4,6,86,1,4,MECH,High,1
6.12,4,3,74,4,2,ECE,High,1
8.13,1,8,79,7,3,EEE,Low,1
8.14,2,4,40,9,0,ECE,High,1
9.7,3,5,44,1,4,ECE,Low,1
5.49,0,2,92,4,3,CSE,High,0
5.86,2,2,77,8,3,EEE,High,1
6.51,2,2,79,4,2,MECH,High,1
8.83,3,5,67,9,1,EEE,Medium,1
7.36,1,3,66,9,0,ECE,Medium,1
6.84,4,1,69,9,0,ECE,Medium,1
6.91,0,0,88,7,3,CSE,High,0
7.54,3,6,87,2,2,CSE,Medium,1
6.62,2,6,84,1,0,EEE,Low,1
8.41,1,7,84,4,1,MECH,High,1
5.13,4,5,55,6,1,ECE,Low,1
7.99,0,8,98,1,4,CSE,Medium,0
6.8,3,5,80,9,2,CSE,High,1
7.39,1,2,63,6,1,MECH,Low,1
8.77,0,5,86,8,3,CSE,Low,1
5.18,2,2,40,8,0,MECH,Medium,1
6.08,4,5,69,8,4,CSE,High,1
7.56,4,9,99,9,1,ECE,Medium,1
8.09,3,6,60,7,0,ECE,Medium,1
5.93,1,2,58,9,3,EEE,High,0
5.98,1,4,90,7,1,EEE,Low,1
8.12,3,2,62,5,4,CSE,High,1
8.62,1,7,40,5,3,CSE,Medium,1
7.25,2,5,92,5,4,ECE,Low,1
7.23,0,6,90,6,0,CSE,Low,1
7.0,2,3,70,1,3,EEE,High,1
6.26,1,4,57,3,3,CSE,Medium,0
9.93,2,8,60,8,4,CSE,Medium,1
8.13,3,4,61,6,4,ECE,Low,1
6.78,1,6,77,8,2,ECE,High,1
6.28,2,2,93,4,4,CSE,Low,0
6.26,1,7,95,5,1,ECE,Low,1
6.59,0,0,77,3,2,EEE,Medium,0
7.77,1,6,48,8,3,MECH,Medium,1
7.91,3,5,76,1,0,ECE,Medium,1
8.31,4,7,63,6,2,CSE,High,1
5.12,3,6,77,5,1,CSE,High,1
7.88,1,5,82,4,1,MECH,Low,1
7.91,0,3,84,7,2,ECE,Medium,1
9.6,0,7,67,8,4,CSE,Medium,1
6.16,0,4,60,4,2,ECE,Medium,0
5.22,1,6,61,8,4,CSE,Low,0
9.73,4,9,58,3,0,EEE,Medium,1
7.82,2,2,98,6,0,ECE,High,1
5.52,1,7,86,1,1,ECE,High,1
6.63,4,6,66,5,1,CSE,Medium,1
6.96,3,2,90,9,1,ECE,Low,1
8.84,0,0,40,5,4,EEE,High,0
6.32,0,3,69,7,4,ECE,Medium,0
9.75,2,8,49,3,1,EEE,Low,1
7.86,4,1,70,3,0,CSE,High,1
5.48,0,6,73,7,0,ECE,High,1
7.54,3,7,50,7,4,MECH,Low,1
7.92,2,7,41,8,1,ECE,Low,1
9.79,1,0,95,6,3,MECH,Medium,1
9.56,1,6,52,2,4,CSE,High,1
9.7,3,7,71,1,0,CSE,Medium,1
8.24,1,1,95,1,3,CSE,High,1
8.21,4,6,94,2,1,ECE,Medium,1
8.42,4,5,75,9,0,ECE,High,1
5.24,2,4,42,7,2,EEE,High,1
6.32,4,1,98,3,2,ECE,Medium,1
6.27,1,5,83,5,1,CSE,High,1
8.91,2,7,89,8,3,CSE,Low,1
5.85,2,0,98,9,2,MECH,Medium,1
8.72,1,3,70,2,1,ECE,Medium,1
